"REF_DATE","GEO","DGUID","Seasonal adjustment","Prices","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","51813","","","","0"
"2009-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52015","","","","0"
"2009-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52175","","","","0"
"2009-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52333","","","","0"
"2009-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52517","","","","0"
"2010-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","52693","","","","0"
"2010-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53014","","","","0"
"2010-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53040","","","","0"
"2010-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53029","","","","0"
"2010-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53030","","","","0"
"2010-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53242","","","","0"
"2010-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53561","","","","0"
"2010-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53535","","","","0"
"2010-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53819","","","","0"
"2010-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54028","","","","0"
"2010-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54349","","","","0"
"2010-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54421","","","","0"
"2011-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54252","","","","0"
"2011-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54153","","","","0"
"2011-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54264","","","","0"
"2011-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54256","","","","0"
"2011-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54237","","","","0"
"2011-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54186","","","","0"
"2011-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54094","","","","0"
"2011-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54199","","","","0"
"2011-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54226","","","","0"
"2011-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54245","","","","0"
"2011-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54252","","","","0"
"2011-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54253","","","","0"
"2012-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54430","","","","0"
"2012-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54653","","","","0"
"2012-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54567","","","","0"
"2012-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54602","","","","0"
"2012-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54685","","","","0"
"2012-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54752","","","","0"
"2012-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","55013","","","","0"
"2012-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","55196","","","","0"
"2012-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54931","","","","0"
"2012-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54569","","","","0"
"2012-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54347","","","","0"
"2012-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54379","","","","0"
"2013-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54296","","","","0"
"2013-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53989","","","","0"
"2013-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","53971","","","","0"
"2013-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54089","","","","0"
"2013-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54143","","","","0"
"2013-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54172","","","","0"
"2013-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54260","","","","0"
"2013-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54399","","","","0"
"2013-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54479","","","","0"
"2013-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54652","","","","0"
"2013-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","54859","","","","0"
"2013-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","55227","","","","0"
"2014-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","55255","","","","0"
"2014-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","55340","","","","0"
"2014-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","55501","","","","0"
"2014-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and cultural industries [51]","Dollars","81","millions","6","v65201398","1.1.1.189","55409","","","","0"
